,result,table,_time,water_height_mm
,_result,0,2024-01-03T23:46:03.206424839Z,5.87
,_result,0,2024-01-04T00:01:04.204686789Z,5.86
,_result,0,2024-01-04T00:16:03.241550575Z,5.86
,_result,0,2024-01-04T00:31:03.526540985Z,5.86
,_result,0,2024-01-04T00:46:04.073361352Z,5.86
,_result,0,2024-01-04T01:01:02.529692731Z,5.86
,_result,0,2024-01-04T01:16:04.136980685Z,5.86
,_result,0,2024-01-04T01:31:04.26845257Z,5.86
,_result,0,2024-01-04T01:46:03.92260487Z,5.86
,_result,0,2024-01-04T02:01:03.741049651Z,5.86
,_result,0,2024-01-04T02:16:02.398350375Z,5.86
,_result,0,2024-01-04T02:31:02.7790688Z,5.86
,_result,0,2024-01-04T02:46:02.942047834Z,5.86
,_result,0,2024-01-04T03:01:02.972903322Z,5.86
,_result,0,2024-01-04T03:16:03.545001214Z,5.86
,_result,0,2024-01-04T03:31:03.024833631Z,5.86
,_result,0,2024-01-04T03:46:04.263327675Z,5.85
,_result,0,2024-01-04T04:01:03.061746521Z,5.85
,_result,0,2024-01-04T04:16:03.453751879Z,5.85
,_result,0,2024-01-04T04:31:02.746825662Z,5.85
,_result,0,2024-01-04T04:46:03.085158765Z,5.85
,_result,0,2024-01-04T05:01:03.247385905Z,5.85
,_result,0,2024-01-04T05:16:03.933113111Z,5.85
,_result,0,2024-01-04T05:31:02.853667477Z,5.85
,_result,0,2024-01-04T05:46:02.725087097Z,5.85
,_result,0,2024-01-04T06:01:10.652098616Z,5.85
,_result,0,2024-01-04T06:16:05.535936476Z,5.85
,_result,0,2024-01-04T06:31:05.264651901Z,5.85
,_result,0,2024-01-04T06:46:02.811905208Z,5.85
,_result,0,2024-01-04T07:01:02.383023895Z,5.85
,_result,0,2024-01-04T07:16:03.071305495Z,5.85
,_result,0,2024-01-04T07:31:03.514760387Z,5.86
,_result,0,2024-01-04T07:46:02.835349149Z,5.86
,_result,0,2024-01-04T08:01:02.449584883Z,5.86
,_result,0,2024-01-04T08:16:04.414645065Z,5.86
,_result,0,2024-01-04T08:31:03.187898758Z,5.86
,_result,0,2024-01-04T08:46:21.029000427Z,5.86
,_result,0,2024-01-04T09:01:03.748757194Z,5.85
,_result,0,2024-01-04T09:16:04.148124378Z,5.85
,_result,0,2024-01-04T09:31:03.184375238Z,5.85
,_result,0,2024-01-04T09:46:03.671470349Z,5.85
