,result,table,_time,water_height_mm
,_result,0,2025-01-03T02:16:03.111590915Z,2.63
,_result,0,2025-01-03T02:31:05.737039539Z,2.79
,_result,0,2025-01-03T02:46:03.327692117Z,2.95
,_result,0,2025-01-03T03:01:03.373527742Z,3.13
,_result,0,2025-01-03T03:16:02.618760478Z,3.28
,_result,0,2025-01-03T03:31:02.988632631Z,3.43
,_result,0,2025-01-03T03:46:03.297592147Z,3.52
,_result,0,2025-01-03T04:01:03.151935182Z,3.5
,_result,0,2025-01-03T04:16:03.014514455Z,3.4
,_result,0,2025-01-03T04:31:02.544888525Z,3.4
,_result,0,2025-01-03T04:46:02.90876832Z,2.94
,_result,0,2025-01-03T05:01:03.430396991Z,2.94
,_result,0,2025-01-03T05:16:02.72363611Z,2.29
,_result,0,2025-01-03T05:31:03.305005132Z,1.95
,_result,0,2025-01-03T05:46:03.431026869Z,1.58
,_result,0,2025-01-03T06:01:03.203148745Z,1.58
,_result,0,2025-01-03T06:16:02.966701897Z,0.9
,_result,0,2025-01-03T06:31:03.122980906Z,0.9
,_result,0,2025-01-03T06:46:03.164625096Z,0.25
,_result,0,2025-01-03T07:01:03.350856621Z,0.25
,_result,0,2025-01-03T07:16:03.550519215Z,-0.36
,_result,0,2025-01-03T07:31:04.202797862Z,-0.36
,_result,0,2025-01-03T07:46:03.966705897Z,-0.93
,_result,0,2025-01-03T08:01:03.882759153Z,-1.23
,_result,0,2025-01-03T08:16:03.640909362Z,-1.49
,_result,0,2025-01-03T08:31:02.992649808Z,-1.73
,_result,0,2025-01-03T08:46:04.301838307Z,-1.95
,_result,0,2025-01-03T09:01:04.400452022Z,-1.95
,_result,0,2025-01-03T09:16:03.238631462Z,-2.32
,_result,0,2025-01-03T09:31:03.152433509Z,-2.32
,_result,0,2025-01-03T09:46:02.543482497Z,-2.59
,_result,0,2025-01-03T10:01:03.155936975Z,-2.59
,_result,0,2025-01-03T10:16:03.420975869Z,-2.72
,_result,0,2025-01-03T10:31:03.68579893Z,-2.72
,_result,0,2025-01-03T10:46:18.286724568Z,-2.65
,_result,0,2025-01-03T11:01:02.708190574Z,-2.49
,_result,0,2025-01-03T11:16:03.277362458Z,-2.25
,_result,0,2025-01-03T11:31:02.968472031Z,-2.25
,_result,0,2025-01-03T11:46:03.79068955Z,-1.62
,_result,0,2025-01-03T12:01:03.618349791Z,-1.62
,_result,0,2025-01-03T12:16:03.397186356Z,-0.77
,_result,0,2025-01-03T12:31:03.173614569Z,-0.77
,_result,0,2025-01-03T12:46:04.425138074Z,0.08
,_result,0,2025-01-03T13:01:02.92684021Z,0.08
,_result,0,2025-01-03T13:16:02.764513677Z,0.81
,_result,0,2025-01-03T13:31:02.761137243Z,0.81
,_result,0,2025-01-03T13:46:03.762472546Z,1.55
,_result,0,2025-01-03T14:01:03.224525858Z,1.55
,_result,0,2025-01-03T14:16:03.357311643Z,2.19
,_result,0,2025-01-03T14:31:03.304732441Z,2.5
,_result,0,2025-01-03T14:46:03.504331737Z,2.82
,_result,0,2025-01-03T15:01:02.82588635Z,3.13
,_result,0,2025-01-03T15:16:02.682387363Z,3.43
,_result,0,2025-01-03T15:31:03.405010354Z,3.72
